S_normal,U1,U2,E11_bot,E11_top,E22_bot,E22_top,S11_bot,S11_top,S22_bot,S22_top,,,
0.6943880000,1.9142200000,3.3502300000,0.0028807800,0.0028833800,0.0012496400,0.0012497800,576.1550000000,576.6760000000,249.9290000000,249.9570000000,,,
0.6953900000,1.9128700000,3.3410800000,0.0028810400,0.0028854700,0.0012496600,0.0012497900,576.2080000000,577.0930000000,249.9310000000,249.9590000000,,,
0.6963920000,1.9115400000,3.3319200000,0.0028820400,0.0028867400,0.0012496600,0.0012498000,576.4080000000,577.3480000000,249.9330000000,249.9590000000,,,
0.6973940000,1.9102200000,3.3227700000,0.0028840100,0.0028870400,0.0012496700,0.0012497900,576.8020000000,577.4080000000,249.9340000000,249.9590000000,,,
0.6983960000,1.9089300000,3.3136100000,0.0028851800,0.0028880800,0.0012496700,0.0012497900,577.0350000000,577.6160000000,249.9350000000,249.9590000000,,,
0.6993980000,1.9076600000,3.3044600000,0.0028853800,0.0028900800,0.0012496800,0.0012498000,577.0760000000,578.0150000000,249.9360000000,249.9590000000,,,
0.7004000000,1.9064200000,3.2953100000,0.0028868400,0.0028907400,0.0012496800,0.0012498000,577.3680000000,578.1480000000,249.9370000000,249.9590000000,,,
0.7014020000,1.9051900000,3.2861600000,0.0028889500,0.0028907600,0.0012496800,0.0012497900,577.7890000000,578.1520000000,249.9370000000,249.9580000000,,,
0.7024040000,1.9040000000,3.2770000000,0.0028898200,0.0028919400,0.0012496900,0.0012498000,577.9640000000,578.3880000000,249.9390000000,249.9600000000,,,
0.7034060000,1.9028500000,3.2678400000,0.0028899200,0.0028938900,0.0012497100,0.0012498100,577.9830000000,578.7790000000,249.9420000000,249.9620000000,,,
0.7044080000,1.9017100000,3.2586800000,0.0028904900,0.0028952900,0.0012497300,0.0012498200,578.0980000000,579.0590000000,249.9450000000,249.9640000000,,,
0.7054100000,1.9005900000,3.2495300000,0.0028918800,0.0028958900,0.0012497400,0.0012498300,578.3750000000,579.1770000000,249.9470000000,249.9650000000,,,
0.7064120000,1.8994900000,3.2403800000,0.0028932600,0.0028964000,0.0012497400,0.0012498300,578.6520000000,579.2790000000,249.9480000000,249.9650000000,,,
0.7074140000,1.8984100000,3.2312200000,0.0028945800,0.0028969700,0.0012497400,0.0012498300,578.9170000000,579.3940000000,249.9490000000,249.9660000000,,,
0.7084160000,1.8973700000,3.2220600000,0.0028954000,0.0028979800,0.0012497600,0.0012498400,579.0790000000,579.5960000000,249.9520000000,249.9680000000,,,
0.7094180000,1.8963500000,3.2129100000,0.0028962600,0.0028989300,0.0012497700,0.0012498500,579.2520000000,579.7870000000,249.9550000000,249.9700000000,,,
0.7104200000,1.8953700000,3.2037400000,0.0028968100,0.0029001300,0.0012498000,0.0012498700,579.3610000000,580.0260000000,249.9590000000,249.9740000000,,,
0.7114220000,1.8944200000,3.1945800000,0.0028969500,0.0029017300,0.0012498200,0.0012498900,579.3900000000,580.3450000000,249.9640000000,249.9790000000,,,
0.7124240000,1.8934700000,3.1854200000,0.0028976300,0.0029027100,0.0012498400,0.0012499000,579.5260000000,580.5410000000,249.9670000000,249.9800000000,,,
0.7134260000,1.8925400000,3.1762700000,0.0028982400,0.0029037500,0.0012498500,0.0012499100,579.6490000000,580.7510000000,249.9690000000,249.9820000000,,,
0.7144280000,1.8916100000,3.1671200000,0.0028993600,0.0029042200,0.0012498400,0.0012498900,579.8720000000,580.8430000000,249.9670000000,249.9790000000,,,
0.7154300000,1.8906900000,3.1579700000,0.0029008900,0.0029042700,0.0012498200,0.0012498800,580.1780000000,580.8530000000,249.9640000000,249.9750000000,,,
0.7164320000,1.8898000000,3.1488200000,0.0029020700,0.0029045900,0.0012498100,0.0012498600,580.4140000000,580.9170000000,249.9610000000,249.9720000000,,,
0.7174340000,1.8889300000,3.1396700000,0.0029031500,0.0029050000,0.0012497900,0.0012498400,580.6310000000,581.0000000000,249.9580000000,249.9680000000,,,
0.7184360000,1.8881100000,3.1305200000,0.0029039900,0.0029055800,0.0012497900,0.0012498400,580.7980000000,581.1160000000,249.9590000000,249.9680000000,,,
0.7194380000,1.8873300000,3.1213600000,0.0029045600,0.0029064200,0.0012498000,0.0012498500,580.9130000000,581.2850000000,249.9600000000,249.9690000000,,,
0.7204400000,1.8865800000,3.1122000000,0.0029042400,0.0029080800,0.0012498200,0.0012498600,580.8480000000,581.6160000000,249.9640000000,249.9730000000,,,
0.7214420000,1.8858600000,3.1030400000,0.0029041900,0.0029094700,0.0012498400,0.0012498800,580.8380000000,581.8930000000,249.9680000000,249.9760000000,,,
0.7224440000,1.8851400000,3.0938800000,0.0029048700,0.0029100400,0.0012498400,0.0012498800,580.9730000000,582.0090000000,249.9680000000,249.9760000000,,,
0.7234460000,1.8844300000,3.0847200000,0.0029059100,0.0029102500,0.0012498400,0.0012498700,581.1820000000,582.0500000000,249.9680000000,249.9750000000,,,
0.7244480000,1.8837300000,3.0755700000,0.0029070600,0.0029102600,0.0012498300,0.0012498600,581.4130000000,582.0520000000,249.9650000000,249.9710000000,,,
0.7254500000,1.8830600000,3.0664100000,0.0029079000,0.0029105900,0.0012498100,0.0012498400,581.5800000000,582.1190000000,249.9630000000,249.9690000000,,,
0.7264520000,1.8824300000,3.0572600000,0.0029085300,0.0029110500,0.0012498100,0.0012498400,581.7060000000,582.2090000000,249.9620000000,249.9670000000,,,
0.7274540000,1.8818200000,3.0481000000,0.0029084000,0.0029122600,0.0012498100,0.0012498300,581.6810000000,582.4510000000,249.9610000000,249.9660000000,,,
0.7284560000,1.8812400000,3.0389400000,0.0029088100,0.0029128500,0.0012498000,0.0012498300,581.7620000000,582.5700000000,249.9610000000,249.9650000000,,,
0.7294580000,1.8806700000,3.0297900000,0.0029099200,0.0029127300,0.0012498000,0.0012498200,581.9850000000,582.5470000000,249.9590000000,249.9630000000,,,
0.7304600000,1.8801300000,3.0206300000,0.0029102700,0.0029133000,0.0012497900,0.0012498100,582.0540000000,582.6610000000,249.9580000000,249.9620000000,,,
0.7314620000,1.8796200000,3.0114700000,0.0029106300,0.0029138500,0.0012497900,0.0012498000,582.1260000000,582.7710000000,249.9570000000,249.9610000000,,,
0.7324640000,1.8791400000,3.0023100000,0.0029112700,0.0029140500,0.0012497900,0.0012498000,582.2530000000,582.8090000000,249.9570000000,249.9600000000,,,
0.7334660000,1.8786800000,2.9931500000,0.0029114700,0.0029146700,0.0012497900,0.0012498000,582.2940000000,582.9340000000,249.9570000000,249.9600000000,,,
0.7344680000,1.8782600000,2.9839900000,0.0029120300,0.0029148500,0.0012497900,0.0012498000,582.4050000000,582.9710000000,249.9580000000,249.9610000000,,,
0.7354700000,1.8778600000,2.9748300000,0.0029126100,0.0029150100,0.0012498000,0.0012498100,582.5220000000,583.0030000000,249.9590000000,249.9610000000,,,
0.7364720000,1.8774900000,2.9656700000,0.0029125200,0.0029157600,0.0012498100,0.0012498200,582.5040000000,583.1520000000,249.9620000000,249.9640000000,,,
0.7374740000,1.8771500000,2.9565000000,0.0029128100,0.0029161300,0.0012498200,0.0012498300,582.5620000000,583.2250000000,249.9640000000,249.9660000000,,,
0.7384760000,1.8768400000,2.9473400000,0.0029127100,0.0029167900,0.0012498300,0.0012498400,582.5430000000,583.3570000000,249.9660000000,249.9680000000,,,
0.7394780000,1.8765400000,2.9381800000,0.0029126300,0.0029174400,0.0012498400,0.0012498500,582.5260000000,583.4880000000,249.9680000000,249.9690000000,,,
0.7404800000,1.8762600000,2.9290200000,0.0029136000,0.0029169500,0.0012498400,0.0012498400,582.7200000000,583.3900000000,249.9680000000,249.9690000000,,,
0.7414820000,1.8759900000,2.9198500000,0.0029144600,0.0029165700,0.0012498400,0.0012498400,582.8930000000,583.3140000000,249.9680000000,249.9690000000,,,
0.7424840000,1.8757700000,2.9106900000,0.0029137300,0.0029176900,0.0012498400,0.0012498500,582.7470000000,583.5390000000,249.9690000000,249.9690000000,,,
0.7434860000,1.8755600000,2.9015300000,0.0029134300,0.0029183900,0.0012498500,0.0012498500,582.6860000000,583.6790000000,249.9690000000,249.9700000000,,,
0.7444880000,1.8753600000,2.8923700000,0.0029140500,0.0029180800,0.0012498300,0.0012498400,582.8090000000,583.6170000000,249.9670000000,249.9670000000,,,
0.7454900000,1.8751800000,2.8832100000,0.0029139000,0.0029185300,0.0012498200,0.0012498300,582.7810000000,583.7060000000,249.9650000000,249.9650000000,,,
0.7464920000,1.8750100000,2.8740500000,0.0029145200,0.0029181400,0.0012498000,0.0012498000,582.9030000000,583.6270000000,249.9600000000,249.9610000000,,,
0.7474940000,1.8748700000,2.8648800000,0.0029158700,0.0029170000,0.0012497800,0.0012497800,583.1740000000,583.4000000000,249.9560000000,249.9560000000,,,
0.7484960000,1.8747600000,2.8557200000,0.0029154300,0.0029175700,0.0012497700,0.0012497700,583.0870000000,583.5140000000,249.9540000000,249.9540000000,,,
0.7494980000,1.8747000000,2.8465600000,0.0029146100,0.0029185300,0.0012497600,0.0012497600,582.9220000000,583.7050000000,249.9530000000,249.9530000000,,,
0.7505000000,1.8746500000,2.8374000000,0.0029150600,0.0029181200,0.0012497600,0.0012497600,583.0110000000,583.6250000000,249.9520000000,249.9520000000,,,
0.7515020000,1.8746400000,2.8282300000,0.0029155000,0.0029177300,0.0012497600,0.0012497600,583.0990000000,583.5460000000,249.9520000000,249.9520000000,,,
0.7525040000,1.8746500000,2.8190700000,0.0029150600,0.0029181200,0.0012497600,0.0012497600,583.0110000000,583.6250000000,249.9520000000,249.9520000000,,,
0.7535060000,1.8747000000,2.8099100000,0.0029146100,0.0029185300,0.0012497600,0.0012497600,582.9210000000,583.7060000000,249.9530000000,249.9530000000,,,
0.7545080000,1.8747600000,2.8007500000,0.0029154400,0.0029175700,0.0012497700,0.0012497700,583.0870000000,583.5140000000,249.9540000000,249.9540000000,,,
0.7555100000,1.8748700000,2.7915800000,0.0029158800,0.0029169900,0.0012497800,0.0012497800,583.1760000000,583.3990000000,249.9560000000,249.9560000000,,,
0.7565120000,1.8750100000,2.7824200000,0.0029145200,0.0029181400,0.0012498000,0.0012498000,582.9040000000,583.6270000000,249.9600000000,249.9610000000,,,
0.7575140000,1.8751800000,2.7732600000,0.0029139000,0.0029185300,0.0012498200,0.0012498300,582.7810000000,583.7060000000,249.9650000000,249.9650000000,,,
0.7585160000,1.8753600000,2.7641000000,0.0029140400,0.0029180900,0.0012498400,0.0012498400,582.8080000000,583.6180000000,249.9670000000,249.9670000000,,,
0.7595180000,1.8755600000,2.7549400000,0.0029134100,0.0029184100,0.0012498500,0.0012498500,582.6820000000,583.6830000000,249.9690000000,249.9700000000,,,
0.7605200000,1.8757700000,2.7457700000,0.0029137300,0.0029177000,0.0012498400,0.0012498500,582.7450000000,583.5400000000,249.9690000000,249.9690000000,,,
0.7615220000,1.8760000000,2.7366100000,0.0029144800,0.0029165600,0.0012498400,0.0012498400,582.8950000000,583.3110000000,249.9680000000,249.9690000000,,,
0.7625240000,1.8762600000,2.7274500000,0.0029136200,0.0029169300,0.0012498400,0.0012498500,582.7240000000,583.3860000000,249.9680000000,249.9690000000,,,
0.7635260000,1.8765400000,2.7182900000,0.0029126400,0.0029174300,0.0012498400,0.0012498500,582.5270000000,583.4870000000,249.9680000000,249.9700000000,,,
0.7645280000,1.8768400000,2.7091300000,0.0029127100,0.0029167900,0.0012498300,0.0012498400,582.5420000000,583.3580000000,249.9670000000,249.9680000000,,,
0.7655300000,1.8771600000,2.6999600000,0.0029127900,0.0029161500,0.0012498200,0.0012498300,582.5570000000,583.2290000000,249.9650000000,249.9660000000,,,
0.7665320000,1.8775000000,2.6908000000,0.0029124800,0.0029158000,0.0012498100,0.0012498200,582.4960000000,583.1600000000,249.9620000000,249.9640000000,,,
0.7675340000,1.8778600000,2.6816400000,0.0029126000,0.0029150300,0.0012498000,0.0012498100,582.5190000000,583.0050000000,249.9590000000,249.9620000000,,,
0.7685360000,1.8782600000,2.6724800000,0.0029120700,0.0029148100,0.0012497900,0.0012498000,582.4140000000,582.9630000000,249.9580000000,249.9610000000,,,
0.7695380000,1.8786800000,2.6633200000,0.0029115200,0.0029146200,0.0012497800,0.0012498000,582.3050000000,582.9230000000,249.9570000000,249.9600000000,,,
0.7705400000,1.8791400000,2.6541600000,0.0029112700,0.0029140400,0.0012497900,0.0012498000,582.2540000000,582.8080000000,249.9570000000,249.9600000000,,,
0.7715420000,1.8796200000,2.6450000000,0.0029105900,0.0029138900,0.0012497900,0.0012498000,582.1180000000,582.7790000000,249.9570000000,249.9610000000,,,
0.7725440000,1.8801300000,2.6358400000,0.0029102100,0.0029133600,0.0012497900,0.0012498100,582.0430000000,582.6710000000,249.9580000000,249.9620000000,,,
0.7735460000,1.8806700000,2.6266800000,0.0029098900,0.0029127600,0.0012498000,0.0012498200,581.9790000000,582.5530000000,249.9590000000,249.9630000000,,,
0.7745480000,1.8812400000,2.6175200000,0.0029088000,0.0029128600,0.0012498000,0.0012498200,581.7600000000,582.5720000000,249.9600000000,249.9650000000,,,
0.7755500000,1.8818200000,2.6083700000,0.0029083800,0.0029122800,0.0012498000,0.0012498300,581.6760000000,582.4560000000,249.9610000000,249.9660000000,,,
0.7765520000,1.8824200000,2.5992100000,0.0029085400,0.0029110400,0.0012498100,0.0012498300,581.7070000000,582.2080000000,249.9610000000,249.9660000000,,,
0.7775540000,1.8830600000,2.5900500000,0.0029079800,0.0029105200,0.0012498100,0.0012498400,581.5950000000,582.1030000000,249.9620000000,249.9680000000,,,
0.7785560000,1.8837200000,2.5809000000,0.0029071300,0.0029102000,0.0012498200,0.0012498500,581.4260000000,582.0400000000,249.9640000000,249.9700000000,,,
0.7795580000,1.8844200000,2.5717400000,0.0029059300,0.0029102300,0.0012498300,0.0012498700,581.1860000000,582.0460000000,249.9670000000,249.9740000000,,,
0.7805600000,1.8851300000,2.5625900000,0.0029049400,0.0029099700,0.0012498400,0.0012498700,580.9870000000,581.9940000000,249.9680000000,249.9750000000,,,
0.7815630000,1.8858500000,2.5534300000,0.0029042800,0.0029093800,0.0012498400,0.0012498800,580.8560000000,581.8750000000,249.9680000000,249.9750000000,,,
0.7825640000,1.8865800000,2.5442700000,0.0029042500,0.0029080700,0.0012498200,0.0012498600,580.8500000000,581.6150000000,249.9640000000,249.9730000000,,,
0.7835660000,1.8873300000,2.5351100000,0.0029045000,0.0029064900,0.0012498000,0.0012498500,580.9000000000,581.2970000000,249.9610000000,249.9700000000,,,
0.7845680000,1.8881200000,2.5259500000,0.0029039100,0.0029056600,0.0012498000,0.0012498500,580.7820000000,581.1320000000,249.9600000000,249.9690000000,,,
0.7855700000,1.8889400000,2.5168000000,0.0029030700,0.0029050800,0.0012498000,0.0012498500,580.6140000000,581.0160000000,249.9590000000,249.9690000000,,,
0.7865730000,1.8898000000,2.5076500000,0.0029019800,0.0029046700,0.0012498100,0.0012498600,580.3970000000,580.9340000000,249.9620000000,249.9730000000,,,
0.7875750000,1.8907000000,2.4985000000,0.0029008400,0.0029043100,0.0012498300,0.0012498800,580.1690000000,580.8620000000,249.9650000000,249.9760000000,,,
0.7885770000,1.8916100000,2.4893500000,0.0028993500,0.0029042200,0.0012498400,0.0012499000,579.8710000000,580.8450000000,249.9670000000,249.9790000000,,,
0.7895790000,1.8925400000,2.4802000000,0.0028982100,0.0029037800,0.0012498500,0.0012499100,579.6430000000,580.7560000000,249.9690000000,249.9820000000,,,
0.7905810000,1.8934700000,2.4710400000,0.0028976400,0.0029026900,0.0012498300,0.0012499000,579.5290000000,580.5380000000,249.9670000000,249.9800000000,,,
0.7915830000,1.8944100000,2.4618800000,0.0028970500,0.0029016200,0.0012498200,0.0012498900,579.4110000000,580.3240000000,249.9640000000,249.9780000000,,,
0.7925850000,1.8953700000,2.4527200000,0.0028969400,0.0029000000,0.0012497900,0.0012498700,579.3870000000,580.0000000000,249.9590000000,249.9740000000,,,
0.7935870000,1.8963500000,2.4435600000,0.0028963500,0.0028988500,0.0012497700,0.0012498500,579.2690000000,579.7700000000,249.9540000000,249.9700000000,,,
0.7945890000,1.8973600000,2.4344000000,0.0028952900,0.0028980800,0.0012497600,0.0012498400,579.0590000000,579.6160000000,249.9510000000,249.9670000000,,,
0.7955910000,1.8984100000,2.4252500000,0.0028943600,0.0028971900,0.0012497400,0.0012498300,578.8720000000,579.4390000000,249.9490000000,249.9660000000,,,
0.7965930000,1.8994800000,2.4160900000,0.0028931300,0.0028965300,0.0012497400,0.0012498200,578.6260000000,579.3050000000,249.9470000000,249.9650000000,,,
0.7975950000,1.9005800000,2.4069400000,0.0028918700,0.0028958900,0.0012497300,0.0012498200,578.3740000000,579.1780000000,249.9460000000,249.9640000000,,,
0.7985970000,1.9017000000,2.3977800000,0.0028906100,0.0028951700,0.0012497200,0.0012498100,578.1230000000,579.0340000000,249.9430000000,249.9620000000,,,
0.7995990000,1.9028300000,2.3886200000,0.0028900700,0.0028937400,0.0012497000,0.0012498000,578.0140000000,578.7480000000,249.9400000000,249.9600000000,,,
0.8006010000,1.9039800000,2.3794600000,0.0028898500,0.0028919100,0.0012496800,0.0012497900,577.9690000000,578.3830000000,249.9360000000,249.9570000000,,,
0.8016030000,1.9051700000,2.3703100000,0.0028888600,0.0028908400,0.0012496700,0.0012497800,577.7730000000,578.1690000000,249.9340000000,249.9560000000,,,
0.8026050000,1.9064000000,2.3611500000,0.0028867300,0.0028908500,0.0012496700,0.0012497800,577.3460000000,578.1700000000,249.9340000000,249.9560000000,,,
0.8036070000,1.9076400000,2.3520000000,0.0028853600,0.0028901000,0.0012496600,0.0012497800,577.0720000000,578.0200000000,249.9330000000,249.9560000000,,,
0.8046090000,1.9089000000,2.3428400000,0.0028853300,0.0028879200,0.0012496500,0.0012497800,577.0660000000,577.5850000000,249.9310000000,249.9550000000,,,
0.8056110000,1.9101900000,2.3336900000,0.0028842000,0.0028868500,0.0012496500,0.0012497700,576.8400000000,577.3710000000,249.9300000000,249.9550000000,,,
0.8066130000,1.9115100000,2.3245400000,0.0028820900,0.0028866900,0.0012496500,0.0012497800,576.4180000000,577.3380000000,249.9290000000,249.9560000000,,,
0.8076150000,1.9128500000,2.3153800000,0.0028809700,0.0028855300,0.0012496400,0.0012497800,576.1950000000,577.1060000000,249.9280000000,249.9550000000,,,
0.8086170000,1.9142000000,2.3062300000,0.0028806900,0.0028834700,0.0012496300,0.0012497700,576.1370000000,576.6940000000,249.9260000000,249.9540000000,,,
0.8096190000,1.9155800000,2.2970700000,0.0028797700,0.0028820400,0.0012496200,0.0012497700,575.9550000000,576.4070000000,249.9240000000,249.9530000000,,,
0.8106210000,1.9169900000,2.2879200000,0.0028784800,0.0028809100,0.0012496200,0.0012497700,575.6960000000,576.1820000000,249.9250000000,249.9550000000,,,
0.8116230000,1.9184400000,2.2787700000,0.0028775000,0.0028794700,0.0012496300,0.0012497800,575.5000000000,575.8940000000,249.9260000000,249.9560000000,,,
0.8126250000,1.9199300000,2.2696300000,0.0028761300,0.0028783500,0.0012496500,0.0012498100,575.2260000000,575.6710000000,249.9300000000,249.9610000000,,,
0.8136270000,1.9214500000,2.2604900000,0.0028744100,0.0028775900,0.0012496700,0.0012498300,574.8810000000,575.5180000000,249.9350000000,249.9670000000,,,
0.8146290000,1.9230000000,2.2513600000,0.0028723000,0.0028771300,0.0012497000,0.0012498700,574.4600000000,575.4270000000,249.9400000000,249.9730000000,,,
0.8156310000,1.9245600000,2.2422200000,0.0028708700,0.0028760100,0.0012497200,0.0012498900,574.1740000000,575.2020000000,249.9440000000,249.9790000000,,,
0.8166330000,1.9261300000,2.2330700000,0.0028701600,0.0028740900,0.0012497300,0.0012499100,574.0320000000,574.8180000000,249.9460000000,249.9820000000,,,
0.8176350000,1.9277200000,2.2239200000,0.0028687200,0.0028729000,0.0012497400,0.0012499300,573.7450000000,574.5800000000,249.9490000000,249.9850000000,,,
0.8186370000,1.9293300000,2.2147700000,0.0028672600,0.0028716700,0.0012497500,0.0012499400,573.4520000000,574.3340000000,249.9500000000,249.9880000000,,,
0.8196390000,1.9309500000,2.2056100000,0.0028664700,0.0028697700,0.0012497500,0.0012499500,573.2940000000,573.9530000000,249.9500000000,249.9900000000,,,
0.8206410000,1.9326000000,2.1964600000,0.0028651300,0.0028683500,0.0012497600,0.0012499600,573.0260000000,573.6690000000,249.9510000000,249.9920000000,,,
0.8216430000,1.9342800000,2.1873100000,0.0028631600,0.0028675500,0.0012497600,0.0012499700,572.6320000000,573.5110000000,249.9530000000,249.9940000000,,,
0.8226450000,1.9359700000,2.1781500000,0.0028617000,0.0028661900,0.0012497700,0.0012499800,572.3400000000,573.2380000000,249.9540000000,249.9960000000,,,
0.8236470000,1.9376800000,2.1689900000,0.0028602300,0.0028648400,0.0012497700,0.0012499900,572.0460000000,572.9670000000,249.9540000000,249.9980000000,,,
0.8246490000,1.9394100000,2.1598200000,0.0028590900,0.0028630900,0.0012497600,0.0012499900,571.8180000000,572.6180000000,249.9530000000,249.9980000000,,,
0.8256510000,1.9411600000,2.1506500000,0.0028581700,0.0028611200,0.0012497600,0.0012499900,571.6330000000,572.2240000000,249.9520000000,249.9980000000,,,
0.8266530000,1.9429300000,2.1414800000,0.0028561400,0.0028602000,0.0012497600,0.0012500000,571.2270000000,572.0400000000,249.9510000000,249.9990000000,,,
0.8276550000,1.9447200000,2.1323100000,0.0028542700,0.0028591100,0.0012497500,0.0012500000,570.8540000000,571.8230000000,249.9510000000,250.0000000000,,,
0.8286570000,1.9465300000,2.1231400000,0.0028528300,0.0028575400,0.0012497400,0.0012500000,570.5660000000,571.5080000000,249.9480000000,249.9990000000,,,
0.8296590000,1.9483500000,2.1139500000,0.0028512500,0.0028561100,0.0012497300,0.0012499900,570.2500000000,571.2220000000,249.9460000000,249.9980000000,,,
0.8306610000,1.9501800000,2.1047600000,0.0028499400,0.0028543500,0.0012497100,0.0012499800,569.9880000000,570.8700000000,249.9420000000,249.9950000000,,,
0.8316630000,1.9520300000,2.0955700000,0.0028489700,0.0028522400,0.0012496900,0.0012499600,569.7950000000,570.4480000000,249.9380000000,249.9930000000,,,
0.8326650000,1.9539100000,2.0863800000,0.0028471800,0.0028509000,0.0012496700,0.0012499500,569.4360000000,570.1810000000,249.9340000000,249.9900000000,,,
0.8336670000,1.9558100000,2.0771800000,0.0028447700,0.0028501900,0.0012496500,0.0012499400,568.9530000000,570.0370000000,249.9300000000,249.9880000000,,,
0.8346690000,1.9577300000,2.0679700000,0.0028434800,0.0028482800,0.0012496200,0.0012499200,568.6960000000,569.6560000000,249.9250000000,249.9840000000,,,
0.8356710000,1.9596500000,2.0587600000,0.0028427800,0.0028457900,0.0012496000,0.0012499000,568.5550000000,569.1590000000,249.9190000000,249.9800000000,,,
0.8366730000,1.9616100000,2.0495500000,0.0028412300,0.0028440900,0.0012495700,0.0012498800,568.2460000000,568.8190000000,249.9140000000,249.9760000000,,,
0.8376750000,1.9635900000,2.0403400000,0.0028393600,0.0028427200,0.0012495500,0.0012498700,567.8710000000,568.5450000000,249.9100000000,249.9730000000,,,
0.8386770000,1.9656000000,2.0311300000,0.0028379100,0.0028408700,0.0012495400,0.0012498600,567.5820000000,568.1740000000,249.9080000000,249.9720000000,,,
0.8396790000,1.9676500000,2.0219300000,0.0028361900,0.0028392900,0.0012495300,0.0012498600,567.2370000000,567.8580000000,249.9060000000,249.9710000000,,,
0.8406810000,1.9697200000,2.0127200000,0.0028339700,0.0028381500,0.0012495300,0.0012498600,566.7940000000,567.6310000000,249.9050000000,249.9720000000,,,
0.8416830000,1.9718100000,2.0035100000,0.0028324000,0.0028363700,0.0012495200,0.0012498600,566.4790000000,567.2740000000,249.9040000000,249.9730000000,,,
0.8426850000,1.9739200000,1.9942900000,0.0028306500,0.0028347100,0.0012495200,0.0012498700,566.1310000000,566.9410000000,249.9030000000,249.9730000000,,,
0.8436870000,1.9760600000,1.9850800000,0.0028289000,0.0028330500,0.0012495100,0.0012498700,565.7800000000,566.6110000000,249.9020000000,249.9740000000,,,
0.8446890000,1.9782100000,1.9758500000,0.0028274700,0.0028310200,0.0012495100,0.0012498700,565.4950000000,566.2040000000,249.9020000000,249.9750000000,,,
0.8456910000,1.9803900000,1.9666300000,0.0028257100,0.0028293200,0.0012495100,0.0012498800,565.1420000000,565.8650000000,249.9020000000,249.9760000000,,,
0.8466930000,1.9826000000,1.9574100000,0.0028236000,0.0028279200,0.0012495100,0.0012498900,564.7210000000,565.5850000000,249.9020000000,249.9780000000,,,
0.8476950000,1.9848200000,1.9481800000,0.0028215400,0.0028264800,0.0012495100,0.0012499000,564.3070000000,565.2960000000,249.9020000000,249.9800000000,,,
0.8486970000,1.9870600000,1.9389400000,0.0028198400,0.0028246200,0.0012495100,0.0012499000,563.9670000000,564.9250000000,249.9020000000,249.9810000000,,,
0.8496990000,1.9893200000,1.9296900000,0.0028182800,0.0028226200,0.0012495000,0.0012499100,563.6570000000,564.5240000000,249.9010000000,249.9820000000,,,
0.8507010000,1.9916000000,1.9204400000,0.0028166900,0.0028206100,0.0012495000,0.0012499100,563.3390000000,564.1210000000,249.9000000000,249.9820000000,,,
0.8517030000,1.9939000000,1.9111800000,0.0028145600,0.0028191300,0.0012495000,0.0012499200,562.9130000000,563.8270000000,249.9000000000,249.9830000000,,,
0.8527050000,1.9962200000,1.9019200000,0.0028129500,0.0028170900,0.0012495000,0.0012499200,562.5900000000,563.4190000000,249.8990000000,249.9850000000,,,
0.8537070000,1.9985600000,1.8926500000,0.0028116600,0.0028147400,0.0012494900,0.0012499300,562.3310000000,562.9480000000,249.8990000000,249.9860000000,,,
0.8547090000,2.0009300000,1.8833800000,0.0028091400,0.0028135600,0.0012495000,0.0012499400,561.8270000000,562.7130000000,249.9000000000,249.9880000000,,,
0.8557110000,2.0033200000,1.8741000000,0.0028066300,0.0028123800,0.0012495000,0.0012499500,561.3250000000,562.4760000000,249.9010000000,249.9910000000,,,
0.8567130000,2.0057200000,1.8648200000,0.0028052500,0.0028100100,0.0012495000,0.0012499600,561.0510000000,562.0030000000,249.9000000000,249.9920000000,,,
0.8577150000,2.0081400000,1.8555200000,0.0028039000,0.0028076200,0.0012495000,0.0012499700,560.7810000000,561.5250000000,249.9000000000,249.9940000000,,,
0.8587170000,2.0105800000,1.8462200000,0.0028013200,0.0028064200,0.0012495000,0.0012499800,560.2650000000,561.2850000000,249.9000000000,249.9950000000,,,
0.8597190000,2.0130400000,1.8369000000,0.0027986400,0.0028053300,0.0012495000,0.0012499900,559.7280000000,561.0650000000,249.8990000000,249.9970000000,,,
0.8607210000,2.0155100000,1.8275700000,0.0027971700,0.0028029700,0.0012494800,0.0012499800,559.4350000000,560.5950000000,249.8970000000,249.9970000000,,,
0.8617230000,2.0179800000,1.8182200000,0.0027963300,0.0027999900,0.0012494700,0.0012499800,559.2670000000,559.9980000000,249.8940000000,249.9950000000,,,
0.8627250000,2.0204800000,1.8088700000,0.0027942800,0.0027981800,0.0012494600,0.0012499700,558.8560000000,559.6370000000,249.8910000000,249.9950000000,,,
0.8637270000,2.0230100000,1.7995100000,0.0027914300,0.0027971800,0.0012494500,0.0012499700,558.2860000000,559.4360000000,249.8900000000,249.9950000000,,,
0.8647290000,2.0255400000,1.7901400000,0.0027892800,0.0027954300,0.0012494300,0.0012499700,557.8560000000,559.0860000000,249.8870000000,249.9940000000,,,
0.8657310000,2.0280900000,1.7807400000,0.0027876000,0.0027932100,0.0012494200,0.0012499700,557.5210000000,558.6410000000,249.8840000000,249.9930000000,,,
0.8667330000,2.0306500000,1.7713400000,0.0027859700,0.0027909100,0.0012494000,0.0012499500,557.1940000000,558.1810000000,249.8790000000,249.9900000000,,,
0.8677350000,2.0332300000,1.7619200000,0.0027843000,0.0027886400,0.0012493700,0.0012499400,556.8590000000,557.7290000000,249.8750000000,249.9880000000,,,
